order_id,customer_id,product_key,geo_key,date_key,quantity,unit_price,discount,shipping_cost,gross_revenue,discount_amount,revenue,net_revenue,profit_margin,is_delivered,is_returned,payment_method,shipping_mode,order_status
ORD04332,CUST0788,580,5,20240531,5.0,21009.42,0.04,49.2,105047.1,4201.88,100845.22,100796.02,0.9595,1,0,Net Banking,Same Day,Delivered
ORD04333,CUST0353,209,7,20241014,4.0,26468.28,0.26,249.33,105873.12,27527.01,78346.11,78096.78,0.7376,0,0,Net Banking,Economy,Cancelled
ORD04334,CUST0460,44,7,20240707,2.0,3163.51,0.26,146.65,6327.02,1645.03,4681.99,4535.34,0.7168,1,0,Net Banking,Standard,Delivered
ORD04335,CUST0087,471,8,20241017,2.0,26341.8,0.31,452.18,52683.6,16331.92,36351.68,35899.5,0.6814,1,0,Wallet,Same Day,Delivered
ORD04336,CUST0701,652,3,20240303,3.0,26493.725,0.2,446.94,79481.17,15896.23,63584.94,63138.0,0.7944,0,0,Cash on Delivery,Same Day,Cancelled
ORD04337,CUST0743,1320,2,20240815,3.0,40805.43,0.16,126.16,122416.29,19586.61,102829.68,102703.52,0.839,0,1,Debit Card,Economy,Returned
ORD04338,CUST0714,1109,2,20240906,3.0,27682.74,0.31,496.92,83048.22,25744.95,57303.27,56806.35,0.684,1,0,Wallet,Standard,Delivered
ORD04339,CUST0621,368,9,20240107,3.0,24557.23,0.05,216.32,73671.69,3683.58,69988.11,69771.79,0.9471,0,0,Debit Card,Express,Cancelled
ORD04340,CUST0687,628,3,20240122,1.0,23168.14,0.24,337.75,23168.14,5560.35,17607.79,17270.04,0.7454,0,0,UPI,Standard,Cancelled
ORD04341,CUST0566,1130,3,20240902,4.0,10129.56,0.24,318.6,40518.24,9724.38,30793.86,30475.26,0.7521,1,0,Wallet,Express,Delivered
ORD04342,CUST0779,554,3,20240713,3.0,22602.7,0.25,112.45,67808.1,16952.02,50856.08,50743.63,0.7483,1,0,Net Banking,Economy,Delivered
ORD04343,CUST0730,99,2,20241011,1.0,30708.38,0.01,438.41,30708.38,307.08,30401.3,29962.89,0.9757,0,0,Debit Card,Same Day,Cancelled
ORD04344,CUST0069,1331,5,20240313,3.0,39901.41,0.32,424.22,119704.23,38305.35,81398.88,80974.66,0.6765,1,0,Net Banking,Same Day,Delivered
ORD04345,CUST0091,421,3,20240420,5.0,29387.17,0.05,147.56,146935.85,7346.79,139589.06,139441.5,0.949,0,1,Debit Card,Same Day,Returned
ORD04346,CUST0749,1131,9,20240501,5.0,19566.34,0.36,97.09,97831.7,35219.41,62612.29,62515.2,0.639,1,0,Debit Card,Same Day,Delivered
ORD04347,CUST0567,1279,8,20241231,1.0,16361.15,0.03,477.08,16361.15,490.83,15870.32,15393.24,0.9408,0,0,Debit Card,Express,Cancelled
ORD04348,CUST0511,126,8,20240911,3.0,40699.73,0.19,268.64,122099.19,23198.85,98900.34,98631.7,0.8078,0,0,Debit Card,Same Day,Cancelled
ORD04349,CUST0216,359,9,20240308,2.0,33418.26,0.07,284.57,66836.52,4678.56,62157.96,61873.39,0.9257,1,0,Debit Card,Economy,Delivered
ORD04350,CUST0330,658,9,20240915,5.0,16558.14,0.27,90.87,82790.7,22353.49,60437.21,60346.34,0.7289,0,1,Wallet,Economy,Returned
ORD04351,CUST0179,120,6,20241225,5.0,25168.05,0.07,207.89,125840.25,8808.82,117031.43,116823.54,0.9283,0,1,Credit Card,Economy,Returned
ORD04352,CUST0345,668,4,20240729,4.0,3130.14,0.11,439.36,12520.56,1377.26,11143.3,10703.94,0.8549,1,0,Cash on Delivery,Economy,Delivered
ORD04353,CUST0656,915,9,20240711,5.0,7358.74,0.16,306.3,36793.7,5886.99,30906.71,30600.41,0.8317,1,0,Cash on Delivery,Standard,Delivered
ORD04354,CUST0119,1223,5,20240627,4.0,41163.3,0.13,273.78,164653.2,21404.92,143248.28,142974.5,0.8683,0,0,UPI,Standard,Pending
ORD04355,CUST0443,318,10,20240402,4.0,295.75,0.37,115.16,1183.0,437.71,745.29,630.13,0.5327,1,0,Credit Card,Economy,Delivered
ORD04356,CUST0006,204,6,20240525,4.0,41500.27,0.13,446.59,166001.08,21580.14,144420.94,143974.35,0.8673,0,0,Net Banking,Same Day,Pending
ORD04357,CUST0053,1089,2,20240822,5.0,28062.06,0.11,317.99,140310.3,15434.13,124876.17,124558.18,0.8877,1,0,Cash on Delivery,Standard,Delivered
ORD04358,CUST0269,587,3,20241230,3.0,11126.13,0.26,405.65,33378.39,8678.38,24700.01,24294.36,0.7278,1,0,Net Banking,Economy,Delivered
ORD04359,CUST0088,1006,4,20241204,2.0,20488.78,0.11,347.52,40977.56,4507.53,36470.03,36122.51,0.8815,1,0,Net Banking,Same Day,Delivered
ORD04360,CUST0068,852,7,20240525,2.0,4800.01,0.1,143.42,9600.02,960.0,8640.02,8496.6,0.8851,0,0,Debit Card,Standard,Cancelled
ORD04361,CUST0075,553,5,20240816,1.0,621.9,0.02,395.31,621.9,12.44,609.46,214.15,0.3443,1,0,Net Banking,Economy,Delivered
ORD04362,CUST0775,893,4,20240720,1.0,8601.42,0.23,204.62,8601.42,1978.33,6623.09,6418.47,0.7462,1,0,Credit Card,Economy,Delivered
ORD04363,CUST0384,802,6,20240219,4.0,25543.68,0.25,209.09,102174.72,25543.68,76631.04,76421.95,0.748,1,0,UPI,Standard,Delivered
ORD04364,CUST0146,724,7,20240704,4.0,24939.61,0.36,211.63,99758.44,35913.04,63845.4,63633.77,0.6379,0,0,Cash on Delivery,Standard,Pending
ORD04365,CUST0467,136,7,20240204,4.0,30818.19,0.21,170.64,123272.76,25887.28,97385.48,97214.84,0.7886,1,0,Credit Card,Same Day,Delivered
ORD04366,CUST0658,1126,1,20240308,5.0,27738.59,0.13,387.32,138692.95,18030.08,120662.87,120275.55,0.8672,0,0,Wallet,Express,Pending
ORD04367,CUST0051,643,1,20240206,2.0,25362.09,0.28,135.77,50724.18,14202.77,36521.41,36385.64,0.7173,0,0,Cash on Delivery,Express,Pending
ORD04368,CUST0213,259,7,20240910,4.0,31190.67,0.23,266.77,124762.68,28695.42,96067.26,95800.49,0.7679,1,0,UPI,Same Day,Delivered
ORD04369,CUST0555,1426,8,20241107,4.0,48995.47,0.35,285.22,195981.88,68593.66,127388.22,127103.0,0.6485,1,0,Cash on Delivery,Same Day,Delivered
ORD04370,CUST0611,299,8,20240416,3.0,13424.14,0.23,285.69,40272.42,9262.66,31009.76,30724.07,0.7629,1,0,UPI,Same Day,Delivered
ORD04371,CUST0460,851,4,20241224,4.0,42355.93,0.03,158.42,169423.72,5082.71,164341.01,164182.59,0.9691,1,0,Debit Card,Economy,Delivered
ORD04372,CUST0620,684,5,20240415,1.0,40096.81,0.11,279.78,40096.81,4410.65,35686.16,35406.38,0.883,1,0,Cash on Delivery,Express,Delivered
ORD04373,CUST0032,420,2,20241115,2.0,17612.62,0.06,324.66,35225.24,2113.51,33111.73,32787.07,0.9308,1,0,Credit Card,Express,Delivered
ORD04374,CUST0770,1393,10,20241209,1.0,7370.2,0.12,484.84,7370.2,884.42,6485.78,6000.94,0.8142,0,0,UPI,Same Day,Pending
ORD04375,CUST0307,348,1,20240531,2.0,32642.12,0.12,137.65,65284.24,7834.11,57450.13,57312.48,0.8779,0,0,UPI,Express,Pending
ORD04376,CUST0503,206,4,20241001,2.0,41743.35,0.17,85.6,83486.7,14192.74,69293.96,69208.36,0.829,1,0,Cash on Delivery,Same Day,Delivered
ORD04377,CUST0489,1427,7,20240720,4.0,19983.11,0.38,384.88,79932.44,30374.33,49558.11,49173.23,0.6152,1,0,Debit Card,Express,Delivered
ORD04378,CUST0108,239,5,20240908,5.0,26083.68,0.18,155.54,130418.4,23475.31,106943.09,106787.55,0.8188,0,0,Debit Card,Economy,Pending
ORD04379,CUST0385,351,6,20240823,3.0,16716.03,0.06,344.88,50148.09,3008.89,47139.2,46794.32,0.9331,0,0,Wallet,Standard,Pending
ORD04380,CUST0384,25,5,20240916,5.0,11177.38,0.39,86.26,55886.9,21795.89,34091.01,34004.75,0.6085,1,0,Credit Card,Standard,Delivered
ORD04381,CUST0207,1316,10,20240814,3.0,45555.09,0.33,247.98,136665.27,45099.54,91565.73,91317.75,0.6682,1,0,UPI,Same Day,Delivered
ORD04382,CUST0553,513,7,20240518,2.0,23308.61,0.0,320.61,46617.22,0.0,46617.22,46296.61,0.9931,1,0,Credit Card,Express,Delivered
ORD04383,CUST0224,1352,5,20240128,3.0,17687.43,0.26,392.78,53062.29,13796.2,39266.09,38873.31,0.7326,1,0,Cash on Delivery,Economy,Delivered
ORD04384,CUST0703,963,6,20240207,5.0,44534.76,0.05,389.73,222673.8,11133.69,211540.11,211150.38,0.9482,1,0,UPI,Standard,Delivered
ORD04385,CUST0401,406,8,20240109,2.0,26061.71,0.23,61.17,52123.42,11988.39,40135.03,40073.86,0.7688,1,0,Net Banking,Express,Delivered
ORD04386,CUST0227,1200,1,20241227,2.0,37377.14,0.27,389.82,74754.28,20183.66,54570.62,54180.8,0.7248,1,0,Net Banking,Standard,Delivered
ORD04387,CUST0374,1428,9,20241226,2.0,9224.31,0.28,14.74,18448.62,5165.61,13283.01,13268.27,0.7192,0,1,Credit Card,Standard,Returned
ORD04388,CUST0774,504,8,20241029,3.0,1858.61,0.23,187.9,5575.83,1282.44,4293.39,4105.49,0.7363,1,0,Debit Card,Standard,Delivered
ORD04389,CUST0668,458,2,20240227,4.0,19529.28,0.15,170.84,78117.12,11717.57,66399.55,66228.71,0.8478,1,0,UPI,Same Day,Delivered
ORD04390,CUST0583,937,5,20240916,3.0,19891.15,0.22,47.23,59673.45,13128.16,46545.29,46498.06,0.7792,1,0,UPI,Same Day,Delivered
ORD04391,CUST0358,225,3,20241107,5.0,28458.52,0.35,242.6,142292.6,49802.41,92490.19,92247.59,0.6483,0,0,Wallet,Economy,Cancelled
ORD04392,CUST0517,175,7,20240830,3.0,44843.67,0.05,194.01,134531.01,6726.55,127804.46,127610.45,0.9486,0,0,Credit Card,Same Day,Cancelled
ORD04393,CUST0800,311,3,20240620,5.0,41178.9,0.33,292.38,205894.5,67945.19,137949.31,137656.93,0.6686,1,0,Net Banking,Express,Delivered
ORD04394,CUST0519,620,7,20240717,1.0,16677.05,0.27,166.9,16677.05,4502.8,12174.25,12007.35,0.72,1,0,Debit Card,Same Day,Delivered
ORD04395,CUST0553,1429,7,20241219,5.0,13515.06,0.02,66.2,67575.3,1351.51,66223.79,66157.59,0.979,0,0,Credit Card,Economy,Cancelled
ORD04396,CUST0328,1430,5,20241013,3.0,24939.61,0.39,357.68,74818.83,29179.34,45639.49,45281.81,0.6052,0,0,Net Banking,Standard,Cancelled
ORD04397,CUST0549,1332,4,20241011,3.0,20148.5,0.27,462.96,60445.5,16320.28,44125.22,43662.26,0.7223,1,0,Wallet,Economy,Delivered
ORD04398,CUST0013,61,1,20241124,3.0,27548.68,0.24,45.83,82646.04,19835.05,62810.99,62765.16,0.7594,1,0,Wallet,Standard,Delivered
ORD04399,CUST0578,471,9,20240825,2.0,46672.8,0.09,437.01,93345.6,8401.1,84944.5,84507.49,0.9053,1,0,Wallet,Standard,Delivered
ORD04400,CUST0351,1411,2,20240330,5.0,2694.61,0.01,430.62,13473.05,134.73,13338.32,12907.7,0.958,1,0,Credit Card,Same Day,Delivered
ORD04401,CUST0526,411,7,20240626,3.0,25948.52,0.12,291.95,77845.56,9341.47,68504.09,68212.14,0.8762,1,0,Credit Card,Express,Delivered
ORD04402,CUST0188,1052,1,20241009,4.0,34113.39,0.13,328.07,136453.56,17738.96,118714.6,118386.53,0.8676,0,0,UPI,Same Day,Cancelled
ORD04403,CUST0486,1431,7,20240518,2.0,10583.61,0.31,207.43,21167.22,6561.84,14605.38,14397.95,0.6802,1,0,Credit Card,Economy,Delivered
ORD04404,CUST0759,544,6,20240120,5.0,319.78,0.14,149.61,1598.9,223.85,1375.05,1225.44,0.7664,1,0,Cash on Delivery,Economy,Delivered
ORD04405,CUST0219,198,4,20240712,5.0,25204.24,0.3,109.5,126021.2,37806.36,88214.84,88105.34,0.6991,1,0,Net Banking,Same Day,Delivered
ORD04406,CUST0745,1092,7,20240907,4.0,46767.19,0.32,479.62,187068.76,59862.0,127206.76,126727.14,0.6774,0,0,Debit Card,Standard,Pending
ORD04407,CUST0086,1291,7,20240924,4.0,27669.2,0.17,259.55,110676.8,18815.06,91861.74,91602.19,0.8277,0,0,Net Banking,Economy,Cancelled
ORD04408,CUST0043,88,2,20241125,3.0,10959.21,0.06,166.83,32877.63,1972.66,30904.97,30738.14,0.9349,0,0,Net Banking,Economy,Cancelled
ORD04409,CUST0288,183,3,20240620,5.0,30635.86,0.07,110.31,153179.3,10722.55,142456.75,142346.44,0.9293,0,0,Debit Card,Same Day,Pending
ORD04410,CUST0604,1011,7,20240318,5.0,49634.35,0.29,343.16,248171.75,71969.81,176201.94,175858.78,0.7086,0,0,Net Banking,Economy,Cancelled
ORD04411,CUST0572,1247,6,20240616,1.0,204.77,0.03,51.02,204.77,6.14,198.63,147.61,0.7209,1,0,Credit Card,Same Day,Delivered
ORD04412,CUST0647,276,9,20240830,3.0,28962.51,0.06,53.91,86887.53,5213.25,81674.28,81620.37,0.9394,0,1,Cash on Delivery,Standard,Returned
ORD04413,CUST0455,1432,1,20240307,1.0,10496.98,0.07,379.64,10496.98,734.79,9762.19,9382.55,0.8938,0,0,Debit Card,Express,Cancelled
ORD04414,CUST0544,1215,10,20240629,3.0,2588.9,0.12,197.08,7766.7,932.0,6834.7,6637.62,0.8546,1,0,Cash on Delivery,Same Day,Delivered
ORD04415,CUST0395,283,10,20240819,5.0,22036.97,0.03,241.82,110184.85,3305.55,106879.3,106637.48,0.9678,0,1,Wallet,Economy,Returned
ORD04416,CUST0679,870,9,20241125,4.0,38686.43,0.01,30.58,154745.72,1547.46,153198.26,153167.68,0.9898,1,0,Credit Card,Standard,Delivered
ORD04417,CUST0065,425,4,20240504,3.0,49305.53,0.19,142.68,147916.59,28104.15,119812.44,119669.76,0.809,1,0,UPI,Express,Delivered
ORD04418,CUST0026,250,9,20240605,5.0,26050.33,0.18,134.34,130251.65,23445.3,106806.35,106672.01,0.819,1,0,Wallet,Economy,Delivered
ORD04419,CUST0306,202,2,20240311,3.0,36408.49,0.39,152.86,109225.47,42597.93,66627.54,66474.68,0.6086,1,0,Wallet,Standard,Delivered
ORD04420,CUST0193,1027,8,20240924,5.0,20852.04,0.29,295.41,104260.2,30235.46,74024.74,73729.33,0.7072,1,0,Cash on Delivery,Economy,Delivered
ORD04421,CUST0666,1196,3,20240514,1.0,24939.61,0.38,432.91,24939.61,9477.05,15462.56,15029.65,0.6026,0,0,Net Banking,Same Day,Cancelled
ORD04422,CUST0639,619,8,20240927,2.0,18469.56,0.18,294.0,36939.12,6649.04,30290.08,29996.08,0.812,0,0,Net Banking,Standard,Cancelled
ORD04423,CUST0107,373,9,20240130,2.0,16420.75,0.28,72.47,32841.5,9195.62,23645.88,23573.41,0.7178,1,0,Debit Card,Same Day,Delivered
ORD04424,CUST0041,703,7,20240510,4.0,18244.81,0.22,193.15,72979.24,16055.43,56923.81,56730.66,0.7774,1,0,Wallet,Same Day,Delivered
ORD04425,CUST0232,1323,4,20241016,4.0,26736.38,0.02,472.03,106945.52,2138.91,104806.61,104334.58,0.9756,1,0,UPI,Express,Delivered
ORD04426,CUST0201,949,4,20241122,3.0,15236.73,0.27,185.13,45710.19,12341.75,33368.44,33183.31,0.7259,0,1,Wallet,Same Day,Returned
ORD04427,CUST0495,1056,4,20240128,3.0,37182.13,0.14,50.46,111546.39,15616.49,95929.9,95879.44,0.8595,0,1,Wallet,Economy,Returned
ORD04428,CUST0281,22,6,20240702,4.0,45914.44,0.26,160.09,183657.76,47751.02,135906.74,135746.65,0.7391,1,0,Cash on Delivery,Standard,Delivered
ORD04429,CUST0176,1139,7,20241004,3.0,46412.58,0.37,114.42,139237.74,51517.96,87719.78,87605.36,0.6292,0,1,Cash on Delivery,Economy,Returned
ORD04430,CUST0418,1188,7,20240504,3.0,23472.33,0.26,119.19,70416.99,18308.42,52108.57,51989.38,0.7383,1,0,Net Banking,Express,Delivered
ORD04431,CUST0462,823,5,20240519,2.0,34986.6,0.04,276.76,69973.2,2798.93,67174.27,66897.51,0.956,0,0,UPI,Standard,Pending
ORD04432,CUST0093,822,7,20240318,1.0,10273.22,0.27,107.74,10273.22,2773.77,7499.45,7391.71,0.7195,0,1,Debit Card,Express,Returned
ORD04433,CUST0286,1367,10,20240327,3.0,30874.21,0.11,130.97,92622.63,10188.49,82434.14,82303.17,0.8886,0,1,Credit Card,Economy,Returned
ORD04434,CUST0418,1433,7,20240110,3.0,6880.25,0.33,482.34,20640.75,6811.45,13829.3,13346.96,0.6466,1,0,Wallet,Standard,Delivered
ORD04435,CUST0424,88,6,20241003,4.0,33802.89,0.22,497.53,135211.56,29746.54,105465.02,104967.49,0.7763,0,1,Debit Card,Economy,Returned
ORD04436,CUST0051,730,4,20240816,2.0,35709.97,0.18,232.76,71419.94,12855.59,58564.35,58331.59,0.8167,1,0,Wallet,Standard,Delivered
ORD04437,CUST0162,1096,2,20240906,3.0,48085.74,0.4,438.1,144257.22,57702.89,86554.33,86116.23,0.597,0,0,Wallet,Express,Cancelled
ORD04438,CUST0422,700,8,20241016,1.0,30062.97,0.15,284.4,30062.97,4509.45,25553.52,25269.12,0.8405,1,0,Wallet,Same Day,Delivered
ORD04439,CUST0110,86,10,20240724,4.0,18632.14,0.15,332.24,74528.56,11179.28,63349.28,63017.04,0.8455,0,0,Credit Card,Standard,Cancelled
ORD04440,CUST0207,718,1,20240420,3.0,32542.65,0.27,213.81,97627.95,26359.55,71268.4,71054.59,0.7278,1,0,UPI,Same Day,Delivered
ORD04441,CUST0103,495,6,20240712,1.0,36798.59,0.13,420.19,36798.59,4783.82,32014.77,31594.58,0.8586,0,0,Cash on Delivery,Standard,Cancelled
ORD04442,CUST0562,296,3,20240217,2.0,13275.73,0.2,492.34,26551.46,5310.29,21241.17,20748.83,0.7815,0,1,Debit Card,Standard,Returned
ORD04443,CUST0663,899,3,20241211,1.0,42706.44,0.3,385.73,42706.44,12811.93,29894.51,29508.78,0.691,0,0,UPI,Economy,Cancelled
ORD04444,CUST0379,221,8,20240524,5.0,46026.11,0.23,461.7,230130.55,52930.03,177200.52,176738.82,0.768,1,0,Debit Card,Standard,Delivered
ORD04445,CUST0445,308,2,20240117,3.0,23441.38,0.06,232.2,70324.14,4219.45,66104.69,65872.49,0.9367,0,0,Debit Card,Same Day,Cancelled
ORD04446,CUST0486,821,6,20240630,3.0,25168.05,0.26,438.25,75504.15,19631.08,55873.07,55434.82,0.7342,0,0,Wallet,Same Day,Pending
ORD04447,CUST0067,332,2,20240829,2.0,43506.99,0.32,10.96,87013.98,27844.47,59169.51,59158.55,0.6799,1,0,UPI,Standard,Delivered
ORD04448,CUST0367,1097,9,20241106,4.0,20986.6,0.26,73.01,83946.4,21826.06,62120.34,62047.33,0.7391,0,1,Cash on Delivery,Express,Returned
ORD04449,CUST0340,1434,10,20241001,3.0,49178.79,0.26,297.12,147536.37,38359.46,109176.91,108879.79,0.738,0,0,UPI,Economy,Cancelled
ORD04450,CUST0390,615,9,20240720,3.0,2870.33,0.36,488.56,8610.99,3099.96,5511.03,5022.47,0.5833,0,1,Wallet,Standard,Returned
ORD04451,CUST0523,1338,3,20240320,5.0,42264.41,0.32,422.35,211322.05,67623.06,143698.99,143276.64,0.678,0,1,Wallet,Same Day,Returned
ORD04452,CUST0544,272,3,20240424,1.0,15862.93,0.31,86.59,15862.93,4917.51,10945.42,10858.83,0.6845,1,0,Cash on Delivery,Same Day,Delivered
ORD04453,CUST0639,1070,3,20241129,1.0,7043.74,0.33,371.07,7043.74,2324.43,4719.31,4348.24,0.6173,1,0,Debit Card,Standard,Delivered
ORD04454,CUST0607,615,6,20240322,1.0,35952.73,0.32,201.76,35952.73,11504.87,24447.86,24246.1,0.6744,1,0,Net Banking,Express,Delivered
ORD04455,CUST0481,1018,2,20240710,2.0,11004.54,0.32,165.63,22009.08,7042.91,14966.17,14800.54,0.6725,1,0,Wallet,Same Day,Delivered
ORD04456,CUST0513,495,4,20241110,3.0,24956.47,0.07,213.33,74869.41,5240.86,69628.55,69415.22,0.9272,0,0,Cash on Delivery,Standard,Cancelled
ORD04457,CUST0732,1162,9,20240711,5.0,23871.91,0.14,223.97,119359.55,16710.34,102649.21,102425.24,0.8581,0,0,Cash on Delivery,Standard,Pending
ORD04458,CUST0143,412,5,20240923,5.0,23024.17,0.14,112.05,115120.85,16116.92,99003.93,98891.88,0.859,1,0,Credit Card,Express,Delivered
ORD04459,CUST0757,351,2,20240812,4.0,37472.18,0.23,423.99,149888.72,34474.41,115414.31,114990.32,0.7672,0,1,Debit Card,Express,Returned
ORD04460,CUST0558,846,1,20241120,2.0,37690.7,0.37,137.75,75381.4,27891.12,47490.28,47352.53,0.6282,0,0,UPI,Economy,Cancelled
ORD04461,CUST0759,99,5,20240725,5.0,28369.82,0.21,62.37,141849.1,29788.31,112060.79,111998.42,0.7896,0,0,Debit Card,Express,Cancelled
ORD04462,CUST0615,1255,1,20240625,3.0,15995.62,0.16,106.36,47986.86,7677.9,40308.96,40202.6,0.8378,1,0,Credit Card,Economy,Delivered
ORD04463,CUST0092,753,2,20240128,2.0,3731.07,0.21,223.08,7462.14,1567.05,5895.09,5672.01,0.7601,0,1,Wallet,Same Day,Returned
ORD04464,CUST0037,1079,3,20240912,4.0,12156.9,0.22,111.49,48627.6,10698.07,37929.53,37818.04,0.7777,1,0,UPI,Economy,Delivered
ORD04465,CUST0005,646,3,20240814,1.0,47045.32,0.24,261.36,47045.32,11290.88,35754.44,35493.08,0.7544,1,0,Debit Card,Standard,Delivered
ORD04466,CUST0676,1321,1,20240428,2.0,5507.75,0.05,489.14,11015.5,550.78,10464.72,9975.58,0.9056,1,0,Wallet,Standard,Delivered
ORD04467,CUST0616,282,9,20240127,1.0,36898.74,0.31,48.4,36898.74,11438.61,25460.13,25411.73,0.6887,1,0,Debit Card,Express,Delivered
ORD04468,CUST0168,333,7,20240722,5.0,41567.8,0.38,470.39,207839.0,78978.82,128860.18,128389.79,0.6177,1,0,Credit Card,Same Day,Delivered
ORD04469,CUST0521,1047,2,20241007,1.0,34971.74,0.23,346.14,34971.74,8043.5,26928.24,26582.1,0.7601,1,0,Credit Card,Standard,Delivered
ORD04470,CUST0767,154,3,20240518,2.0,47528.36,0.27,129.71,95056.72,25665.31,69391.41,69261.7,0.7286,0,0,Wallet,Express,Cancelled
ORD04471,CUST0657,1051,8,20241228,3.0,25928.08,0.27,312.62,77784.24,21001.74,56782.5,56469.88,0.726,1,0,UPI,Same Day,Delivered
ORD04472,CUST0140,392,3,20241221,1.0,39279.81,0.37,5.71,39279.81,14533.53,24746.28,24740.57,0.6299,1,0,Wallet,Standard,Delivered
ORD04473,CUST0160,832,5,20240520,3.0,5507.67,0.39,380.06,16523.01,6443.97,10079.04,9698.98,0.587,0,0,UPI,Same Day,Cancelled
ORD04474,CUST0500,923,6,20240710,5.0,35862.23,0.06,174.25,179311.15,10758.67,168552.48,168378.23,0.939,1,0,Net Banking,Economy,Delivered
ORD04475,CUST0447,1047,3,20241110,1.0,5729.82,0.32,147.21,5729.82,1833.54,3896.28,3749.07,0.6543,1,0,UPI,Standard,Delivered
ORD04476,CUST0500,1432,10,20240617,4.0,46967.94,0.21,188.72,187871.76,39453.07,148418.69,148229.97,0.789,1,0,Net Banking,Economy,Delivered
ORD04477,CUST0247,276,8,20240325,2.0,19428.64,0.31,186.8,38857.28,12045.76,26811.52,26624.72,0.6852,0,0,Debit Card,Standard,Pending
ORD04478,CUST0052,343,6,20240505,2.0,33124.28,0.3,115.44,66248.56,19874.57,46373.99,46258.55,0.6983,1,0,Credit Card,Economy,Delivered
ORD04479,CUST0429,1389,3,20240121,1.0,1865.84,0.25,257.02,1865.84,466.46,1399.38,1142.36,0.6122,1,0,Net Banking,Express,Delivered
ORD04480,CUST0591,713,9,20240716,5.0,74154.525,0.12,435.65,370772.62,44492.71,326279.91,325844.26,0.8788,0,1,Debit Card,Express,Returned
ORD04481,CUST0649,224,5,20240317,3.0,35869.51,0.35,287.01,107608.53,37662.99,69945.54,69658.53,0.6473,1,0,Debit Card,Same Day,Delivered
ORD04482,CUST0421,1236,8,20240707,3.0,36943.86,0.19,440.37,110831.58,21058.0,89773.58,89333.21,0.806,0,0,UPI,Standard,Pending
ORD04483,CUST0367,1077,6,20240307,3.0,24939.61,0.31,116.82,74818.83,23193.84,51624.99,51508.17,0.6884,0,0,UPI,Economy,Cancelled
ORD04484,CUST0720,1374,10,20240412,3.0,21221.71,0.13,362.43,63665.13,8276.47,55388.66,55026.23,0.8643,0,0,Wallet,Standard,Cancelled
ORD04485,CUST0015,33,8,20240807,2.0,18481.18,0.08,229.23,36962.36,2956.99,34005.37,33776.14,0.9138,0,1,Debit Card,Economy,Returned
ORD04486,CUST0590,835,2,20240510,1.0,31861.97,0.22,44.0,31861.97,7009.63,24852.34,24808.34,0.7786,1,0,Cash on Delivery,Same Day,Delivered
ORD04487,CUST0635,30,3,20240411,1.0,36172.28,0.35,184.35,36172.28,12660.3,23511.98,23327.63,0.6449,0,0,Cash on Delivery,Express,Cancelled
ORD04488,CUST0633,415,10,20240830,2.0,37382.95,0.16,490.43,74765.9,11962.54,62803.36,62312.93,0.8334,1,0,Net Banking,Express,Delivered
ORD04489,CUST0248,628,7,20240518,1.0,25928.08,0.1,316.07,25928.08,2592.81,23335.27,23019.2,0.8878,1,0,Credit Card,Express,Delivered
ORD04490,CUST0101,1007,8,20240304,2.0,30543.79,0.29,119.97,61087.58,17715.4,43372.18,43252.21,0.708,1,0,Cash on Delivery,Economy,Delivered
ORD04491,CUST0105,46,8,20240327,4.0,41594.85,0.31,180.15,166379.4,51577.61,114801.79,114621.64,0.6889,0,0,Credit Card,Standard,Cancelled
ORD04492,CUST0648,645,9,20240503,4.0,20375.7,0.06,204.82,81502.8,4890.17,76612.63,76407.81,0.9375,1,0,Net Banking,Same Day,Delivered
ORD04493,CUST0458,536,3,20240822,3.0,3569.27,0.2,364.4,10707.81,2141.56,8566.25,8201.85,0.766,1,0,Debit Card,Economy,Delivered
ORD04494,CUST0594,1435,9,20240706,1.0,11148.49,0.31,371.09,11148.49,3456.03,7692.46,7321.37,0.6567,0,1,Credit Card,Standard,Returned
ORD04495,CUST0583,331,8,20240531,5.0,36234.73,0.01,162.93,181173.65,1811.74,179361.91,179198.98,0.9891,1,0,Credit Card,Express,Delivered
ORD04496,CUST0761,1436,5,20241007,3.0,11110.15,0.16,217.0,33330.45,5332.87,27997.58,27780.58,0.8335,1,0,UPI,Same Day,Delivered
ORD04497,CUST0341,1131,3,20240811,1.0,31337.02,0.13,82.28,31337.02,4073.81,27263.21,27180.93,0.8674,0,0,Net Banking,Economy,Cancelled
ORD04498,CUST0291,1000,9,20241215,4.0,1806.89,0.19,281.18,7227.56,1373.24,5854.32,5573.14,0.7711,0,0,Debit Card,Same Day,Pending
ORD04499,CUST0003,210,7,20240623,3.0,25021.07,0.2,400.63,75063.21,15012.64,60050.57,59649.94,0.7947,1,0,Cash on Delivery,Express,Delivered
ORD04500,CUST0745,530,3,20240316,2.0,41066.33,0.26,19.9,82132.66,21354.49,60778.17,60758.27,0.7398,1,0,Debit Card,Express,Delivered
ORD04501,CUST0017,248,5,20241213,1.0,6593.53,0.19,475.71,6593.53,1252.77,5340.76,4865.05,0.7379,0,0,Net Banking,Express,Cancelled
ORD04502,CUST0228,100,2,20240315,4.0,22980.37,0.28,399.58,91921.48,25738.01,66183.47,65783.89,0.7157,0,1,Cash on Delivery,Standard,Returned
