order_id,customer_id,customer_name,order_date,product_category,product_subcategory,product_name,quantity,unit_price,discount,shipping_cost,payment_method,shipping_mode,city,state,region,order_status,customer_age,customer_gender,revenue,gross_revenue,discount_amount,net_revenue,profit_margin,year,month,month_name,quarter,week,day_of_week,is_weekend,is_delivered,is_returned
ORD03931,CUST0677,Customer_677,2024-08-27,Electronics,Laptops,Laptops Item 2,5.0,38995.04,0.09,348.33,Cash on Delivery,Same Day,Kolkata,West Bengal,East,Delivered,21.0,Female,177427.43,194975.2,17547.77,177079.1,0.9082,2024,8,Aug,3,35,Tuesday,False,1,0
ORD03932,CUST0550,Customer_550,2024-10-30,Electronics,Headphones,Headphones Item 45,5.0,8239.87,0.05,12.2,Credit Card,Same Day,Lucknow,Uttar Pradesh,North,Cancelled,30.0,Female,39139.38,41199.35,2059.97,39127.18,0.9497,2024,10,Oct,4,44,Wednesday,False,0,0
ORD03933,CUST0791,Customer_791,2024-07-31,Electronics,Smartphones,Smartphones Item 45,5.0,5091.76,0.24,428.05,UPI,Express,Hyderabad,Telangana,South,Delivered,50.0,Male,19348.69,25458.8,6110.11,18920.64,0.7432,2024,7,Jul,3,31,Wednesday,False,1,0
ORD03934,CUST0004,Customer_4,2024-06-28,Sports,Football,Football Item 40,3.0,49368.97,0.11,49.59,Cash on Delivery,Express,Kolkata,West Bengal,East,Delivered,61.0,Female,131815.15,148106.91,16291.76,131765.56,0.8897,2024,6,Jun,2,26,Friday,False,1,0
ORD03935,CUST0612,Customer_612,2024-08-18,Books,Comics,Comics Item 28,2.0,18362.21,0.38,276.85,Debit Card,Same Day,Bengaluru,Karnataka,South,Cancelled,39.0,Male,22769.14,36724.42,13955.28,22492.29,0.6125,2024,8,Aug,3,33,Sunday,True,0,0
ORD03936,CUST0624,Customer_624,2024-11-29,Clothing,Women's Wear,Women's Wear Item 33,4.0,47085.31,0.24,189.28,Debit Card,Same Day,Mumbai,Maharashtra,West,Cancelled,20.0,Male,143139.34,188341.24,45201.9,142950.06,0.759,2024,11,Nov,4,48,Friday,False,0,0
ORD03937,CUST0290,Customer_290,2024-02-28,Sports,Football,Football Item 5,3.0,45706.31,0.33,359.06,Debit Card,Express,Hyderabad,Telangana,South,Returned,33.0,Other,91869.68,137118.93,45249.25,91510.62,0.6674,2024,2,Feb,1,9,Wednesday,False,0,1
ORD03938,CUST0607,Customer_607,2024-07-27,Books,Self-Help,Self-Help Item 37,4.0,20862.6,0.16,100.45,Credit Card,Express,Chennai,Tamil Nadu,South,Delivered,23.0,Female,70098.34,83450.4,13352.06,69997.89,0.8388,2024,7,Jul,3,30,Saturday,True,1,0
ORD03939,CUST0325,Customer_325,2024-08-02,Clothing,Footwear,Footwear Item 43,5.0,2809.51,0.3,206.51,Net Banking,Same Day,Mumbai,Maharashtra,West,Delivered,22.0,Male,9833.28,14047.55,4214.27,9626.77,0.6853,2024,8,Aug,3,31,Friday,False,1,0
ORD03940,CUST0631,Customer_631,2024-11-08,Books,Comics,Comics Item 7,1.0,47566.98,0.08,431.98,Wallet,Economy,Mumbai,Maharashtra,West,Delivered,19.0,Female,43761.62,47566.98,3805.36,43329.64,0.9109,2024,11,Nov,4,45,Friday,False,1,0
ORD03941,CUST0779,Customer_779,2024-07-24,Home & Kitchen,Appliances,Appliances Item 41,2.0,26586.92,0.22,75.77,Cash on Delivery,Economy,Chennai,Tamil Nadu,South,Cancelled,59.0,Female,41475.6,53173.84,11698.24,41399.83,0.7786,2024,7,Jul,3,30,Wednesday,False,0,0
ORD03942,CUST0334,Customer_334,2024-09-16,Beauty,Fragrances,Fragrances Item 23,1.0,16650.77,0.39,134.6,Credit Card,Standard,Hyderabad,Telangana,South,Returned,54.0,Male,10156.97,16650.77,6493.8,10022.37,0.6019,2024,9,Sep,3,38,Monday,False,0,1
ORD03943,CUST0626,Customer_626,2024-12-01,Electronics,Headphones,Headphones Item 50,1.0,25928.08,0.01,162.92,Cash on Delivery,Standard,Hyderabad,Telangana,South,Returned,52.0,Male,25668.8,25928.08,259.28,25505.88,0.9837,2024,12,Dec,4,48,Sunday,True,0,1
ORD03944,CUST0247,Customer_247,2024-10-30,Clothing,Women's Wear,Women's Wear Item 30,2.0,74154.525,0.31,332.66,Credit Card,Same Day,Mumbai,Maharashtra,West,Delivered,47.0,Male,102333.24,148309.05,45975.81,102000.58,0.6878,2024,10,Oct,4,44,Wednesday,False,1,0
ORD03945,CUST0063,Customer_63,2024-04-04,Clothing,Kids,Kids Item 27,5.0,1405.15,0.05,194.17,Credit Card,Standard,Delhi,Delhi,North,Returned,47.0,Other,6674.46,7025.75,351.29,6480.29,0.9224,2024,4,Apr,2,14,Thursday,False,0,1
ORD03946,CUST0190,Customer_190,2024-06-15,Books,Comics,Comics Item 21,5.0,31118.49,0.34,237.42,Wallet,Economy,Mumbai,Maharashtra,West,Cancelled,22.0,Female,102691.02,155592.45,52901.43,102453.6,0.6585,2024,6,Jun,2,24,Saturday,True,0,0
ORD03947,CUST0608,Customer_608,2024-05-28,Beauty,Haircare,Haircare Item 9,1.0,20496.28,0.26,275.81,Wallet,Same Day,Jaipur,Rajasthan,North,Returned,63.0,Female,15167.25,20496.28,5329.03,14891.44,0.7265,2024,5,May,2,22,Tuesday,False,0,1
ORD03948,CUST0759,Customer_759,2024-06-02,Sports,Fitness,Fitness Item 41,1.0,45524.01,0.17,374.49,UPI,Express,Kolkata,West Bengal,East,Delivered,56.0,Female,37784.93,45524.01,7739.08,37410.44,0.8218,2024,6,Jun,2,22,Sunday,True,1,0
ORD03949,CUST0584,Customer_584,2024-08-16,Beauty,Tools,Tools Item 26,4.0,25168.05,0.25,285.21,Credit Card,Same Day,Pune,Maharashtra,West,Delivered,49.0,Other,75504.15,100672.2,25168.05,75218.94,0.7472,2024,8,Aug,3,33,Friday,False,1,0
ORD03950,CUST0687,Customer_687,2024-01-22,Beauty,Fragrances,Fragrances Item 24,3.0,74154.525,0.39,410.49,UPI,Economy,Chennai,Tamil Nadu,South,Pending,21.0,Male,135702.78,222463.58,86760.8,135292.29,0.6082,2024,1,Jan,1,4,Monday,False,0,0
ORD03951,CUST0314,Customer_314,2024-11-09,Electronics,Tablets,Tablets Item 10,1.0,25224.52,0.3,496.11,Credit Card,Standard,Jaipur,Rajasthan,North,Delivered,27.0,Male,17657.16,25224.52,7567.36,17161.05,0.6803,2024,11,Nov,4,45,Saturday,True,1,0
ORD03952,CUST0666,Customer_666,2024-06-26,Clothing,Accessories,Accessories Item 41,3.0,2619.49,0.15,40.92,Net Banking,Standard,Hyderabad,Telangana,South,Delivered,56.0,Other,6679.7,7858.47,1178.77,6638.78,0.8448,2024,6,Jun,2,26,Wednesday,False,1,0
ORD03953,CUST0238,Customer_238,2024-07-08,Beauty,Makeup,Makeup Item 27,1.0,16137.03,0.38,490.75,UPI,Economy,Ahmedabad,Gujarat,West,Delivered,31.0,Other,10004.96,16137.03,6132.07,9514.21,0.5896,2024,7,Jul,3,28,Monday,False,1,0
ORD03954,CUST0269,Customer_269,2024-09-26,Books,Self-Help,Self-Help Item 33,3.0,14837.49,0.18,53.6,Debit Card,Express,Hyderabad,Telangana,South,Returned,48.0,Female,36500.23,44512.47,8012.24,36446.63,0.8188,2024,9,Sep,3,39,Thursday,False,0,1
ORD03955,CUST0759,Customer_759,2024-01-31,Electronics,Tablets,Tablets Item 32,1.0,21979.44,0.36,259.89,Cash on Delivery,Express,Hyderabad,Telangana,South,Pending,32.0,Female,14066.84,21979.44,7912.6,13806.95,0.6282,2024,1,Jan,1,5,Wednesday,False,0,0
ORD03956,CUST0236,Customer_236,2024-05-14,Sports,Swimming,Swimming Item 14,3.0,5855.31,0.17,348.54,Cash on Delivery,Express,Jaipur,Rajasthan,North,Delivered,27.0,Male,14579.72,17565.93,2986.21,14231.18,0.8102,2024,5,May,2,20,Tuesday,False,1,0
ORD03957,CUST0562,Customer_562,2024-04-27,Books,Academic,Academic Item 35,3.0,35992.87,0.25,307.48,Debit Card,Same Day,Jaipur,Rajasthan,North,Delivered,61.0,Other,80983.96,107978.61,26994.65,80676.48,0.7472,2024,4,Apr,2,17,Saturday,True,1,0
ORD03958,CUST0514,Customer_514,2024-07-10,Electronics,Laptops,Laptops Item 34,1.0,25928.08,0.16,142.52,Cash on Delivery,Express,Jaipur,Rajasthan,North,Cancelled,58.0,Male,21779.59,25928.08,4148.49,21637.07,0.8345,2024,7,Jul,3,28,Wednesday,False,0,0
ORD03959,CUST0102,Customer_102,2024-07-04,Books,Comics,Comics Item 6,3.0,17908.68,0.21,4.04,Debit Card,Economy,Pune,Maharashtra,West,Delivered,29.0,Other,42443.57,53726.04,11282.47,42439.53,0.7899,2024,7,Jul,3,27,Thursday,False,1,0
ORD03960,CUST0457,Customer_457,2024-07-20,Books,Non-Fiction,Non-Fiction Item 35,5.0,5300.58,0.16,322.78,UPI,Express,Kolkata,West Bengal,East,Delivered,26.0,Other,22262.44,26502.9,4240.46,21939.66,0.8278,2024,7,Jul,3,29,Saturday,True,1,0
ORD03961,CUST0785,Customer_785,2024-06-13,Sports,Football,Football Item 15,3.0,40920.24,0.1,18.47,Net Banking,Express,Hyderabad,Telangana,South,Delivered,24.0,Male,110484.65,122760.72,12276.07,110466.18,0.8998,2024,6,Jun,2,24,Thursday,False,1,0
ORD03962,CUST0024,Customer_24,2024-10-04,Electronics,Headphones,Headphones Item 31,1.0,25928.08,0.09,16.74,Net Banking,Standard,Hyderabad,Telangana,South,Returned,32.0,Female,23594.55,25928.08,2333.53,23577.81,0.9094,2024,10,Oct,4,40,Friday,False,0,1
ORD03963,CUST0423,Customer_423,2024-10-24,Electronics,Cameras,Cameras Item 20,1.0,23691.19,0.2,236.52,Credit Card,Economy,Chennai,Tamil Nadu,South,Cancelled,33.0,Male,18952.95,23691.19,4738.24,18716.43,0.79,2024,10,Oct,4,43,Thursday,False,0,0
ORD03964,CUST0673,Customer_673,2024-11-13,Books,Academic,Academic Item 29,4.0,38563.74,0.03,177.91,Cash on Delivery,Economy,Kolkata,West Bengal,East,Delivered,47.0,Male,149627.31,154254.96,4627.65,149449.4,0.9688,2024,11,Nov,4,46,Wednesday,False,1,0
ORD03965,CUST0547,Customer_547,2024-01-24,Electronics,Smartphones,Smartphones Item 39,5.0,17251.35,0.29,426.54,Cash on Delivery,Express,Bengaluru,Karnataka,South,Delivered,25.0,Other,61242.29,86256.75,25014.46,60815.75,0.7051,2024,1,Jan,1,4,Wednesday,False,1,0
ORD03966,CUST0252,Customer_252,2024-07-04,Sports,Swimming,Swimming Item 26,3.0,1733.29,0.06,162.05,UPI,Express,Jaipur,Rajasthan,North,Delivered,18.0,Other,4887.88,5199.87,311.99,4725.83,0.9088,2024,7,Jul,3,27,Thursday,False,1,0
ORD03967,CUST0590,Customer_590,2024-02-05,Sports,Football,Football Item 10,3.0,26493.725,0.07,466.83,Cash on Delivery,Express,Mumbai,Maharashtra,West,Delivered,40.0,Female,73917.49,79481.17,5563.68,73450.66,0.9241,2024,2,Feb,1,6,Monday,False,1,0
ORD03968,CUST0133,Customer_133,2024-04-10,Home & Kitchen,Furniture,Furniture Item 28,3.0,27996.42,0.21,132.78,Wallet,Express,Delhi,Delhi,North,Delivered,29.0,Other,66351.52,83989.26,17637.74,66218.74,0.7884,2024,4,Apr,2,15,Wednesday,False,1,0
ORD03969,CUST0192,Customer_192,2024-08-17,Books,Self-Help,Self-Help Item 3,2.0,38408.09,0.32,451.2,Cash on Delivery,Express,Ahmedabad,Gujarat,West,Pending,52.0,Female,52235.0,76816.18,24581.18,51783.8,0.6741,2024,8,Aug,3,33,Saturday,True,0,0
ORD03970,CUST0785,Customer_785,2024-11-26,Clothing,Accessories,Accessories Item 21,4.0,41717.24,0.24,116.36,UPI,Economy,Kolkata,West Bengal,East,Pending,47.0,Male,126820.41,166868.96,40048.55,126704.05,0.7593,2024,11,Nov,4,48,Tuesday,False,0,0
ORD03971,CUST0050,Customer_50,2024-08-20,Books,Comics,Comics Item 48,2.0,39580.31,0.19,365.36,Cash on Delivery,Economy,Delhi,Delhi,North,Delivered,44.0,Other,64120.1,79160.62,15040.52,63754.74,0.8054,2024,8,Aug,3,34,Tuesday,False,1,0
ORD03972,CUST0018,Customer_18,2024-03-10,Books,Fiction,Fiction Item 46,1.0,4800.52,0.05,5.25,Cash on Delivery,Express,Kolkata,West Bengal,East,Delivered,47.0,Other,4560.49,4800.52,240.03,4555.24,0.9489,2024,3,Mar,1,10,Sunday,True,1,0
ORD03973,CUST0672,Customer_672,2024-07-08,Clothing,Kids,Kids Item 12,2.0,18797.14,0.18,127.84,Debit Card,Express,Kolkata,West Bengal,East,Cancelled,28.0,Male,30827.31,37594.28,6766.97,30699.47,0.8166,2024,7,Jul,3,28,Monday,False,0,0
ORD03974,CUST0216,Customer_216,2024-04-05,Electronics,Laptops,Laptops Item 26,3.0,25928.08,0.12,273.65,Debit Card,Express,Ahmedabad,Gujarat,West,Returned,56.0,Other,68450.13,77784.24,9334.11,68176.48,0.8765,2024,4,Apr,2,14,Friday,False,0,1
ORD03975,CUST0496,Customer_496,2024-03-31,Electronics,Tablets,Tablets Item 19,3.0,38671.93,0.08,233.83,Debit Card,Economy,Bengaluru,Karnataka,South,Returned,27.0,Male,106734.53,116015.79,9281.26,106500.7,0.918,2024,3,Mar,1,13,Sunday,True,0,1
ORD03976,CUST0619,Customer_619,2024-06-06,Home & Kitchen,Decor,Decor Item 50,5.0,14448.1,0.07,394.69,Wallet,Same Day,Lucknow,Uttar Pradesh,North,Delivered,19.0,Other,67183.66,72240.5,5056.84,66788.97,0.9245,2024,6,Jun,2,23,Thursday,False,1,0
ORD03977,CUST0055,Customer_55,2024-08-04,Beauty,Fragrances,Fragrances Item 48,2.0,11027.57,0.31,323.95,UPI,Economy,Delhi,Delhi,North,Pending,38.0,Female,15218.05,22055.14,6837.09,14894.1,0.6753,2024,8,Aug,3,31,Sunday,True,0,0
ORD03978,CUST0412,Customer_412,2024-12-23,Beauty,Fragrances,Fragrances Item 47,4.0,612.11,0.27,247.03,Credit Card,Economy,Kolkata,West Bengal,East,Delivered,27.0,Male,1787.36,2448.44,661.08,1540.33,0.6291,2024,12,Dec,4,52,Monday,False,1,0
ORD03979,CUST0493,Customer_493,2024-11-02,Home & Kitchen,Bedding,Bedding Item 21,3.0,49527.4,0.12,384.15,Debit Card,Economy,Kolkata,West Bengal,East,Delivered,40.0,Female,130752.34,148582.2,17829.86,130368.19,0.8774,2024,11,Nov,4,44,Saturday,True,1,0
ORD03980,CUST0473,Customer_473,2024-06-06,Electronics,Headphones,Headphones Item 43,3.0,29837.67,0.14,5.9,Cash on Delivery,Economy,Jaipur,Rajasthan,North,Returned,22.0,Female,76981.19,89513.01,12531.82,76975.29,0.8599,2024,6,Jun,2,23,Thursday,False,0,1
ORD03981,CUST0623,Customer_623,2024-02-27,Home & Kitchen,Cookware,Cookware Item 2,3.0,29796.47,0.34,220.61,Credit Card,Same Day,Jaipur,Rajasthan,North,Pending,45.0,Other,58997.01,89389.41,30392.4,58776.4,0.6575,2024,2,Feb,1,9,Tuesday,False,0,0
ORD03982,CUST0731,Customer_731,2024-03-20,Electronics,Cameras,Cameras Item 9,3.0,40958.47,0.29,72.04,Net Banking,Same Day,Mumbai,Maharashtra,West,Cancelled,50.0,Female,87241.54,122875.41,35633.87,87169.5,0.7094,2024,3,Mar,1,12,Wednesday,False,0,0
ORD03983,CUST0066,Customer_66,2024-07-08,Clothing,Women's Wear,Women's Wear Item 47,3.0,3916.45,0.16,417.47,Wallet,Express,Jaipur,Rajasthan,North,Delivered,20.0,Male,9869.45,11749.35,1879.9,9451.98,0.8045,2024,7,Jul,3,28,Monday,False,1,0
ORD03984,CUST0236,Customer_236,2024-09-10,Home & Kitchen,Furniture,Furniture Item 34,3.0,31221.7,0.26,368.28,UPI,Same Day,Pune,Maharashtra,West,Returned,19.0,Other,69312.17,93665.1,24352.93,68943.89,0.7361,2024,9,Sep,3,37,Tuesday,False,0,1
ORD03985,CUST0611,Customer_611,2024-10-21,Home & Kitchen,Appliances,Appliances Item 42,4.0,18052.93,0.08,310.02,Wallet,Standard,Kolkata,West Bengal,East,Cancelled,40.0,Female,66434.78,72211.72,5776.94,66124.76,0.9157,2024,10,Oct,4,43,Monday,False,0,0
ORD03986,CUST0595,Customer_595,2024-02-11,Books,Academic,Academic Item 44,5.0,29282.72,0.08,261.18,Credit Card,Same Day,Bengaluru,Karnataka,South,Delivered,43.0,Female,134700.51,146413.6,11713.09,134439.33,0.9182,2024,2,Feb,1,6,Sunday,True,1,0
ORD03987,CUST0096,Customer_96,2024-09-04,Home & Kitchen,Furniture,Furniture Item 47,2.0,37542.31,0.2,307.23,UPI,Same Day,Delhi,Delhi,North,Delivered,22.0,Other,60067.7,75084.62,15016.92,59760.47,0.7959,2024,9,Sep,3,36,Wednesday,False,1,0
ORD03988,CUST0234,Customer_234,2024-06-15,Home & Kitchen,Furniture,Furniture Item 43,3.0,37298.46,0.11,495.26,Net Banking,Express,Bengaluru,Karnataka,South,Delivered,59.0,Male,99586.89,111895.38,12308.49,99091.63,0.8856,2024,6,Jun,2,24,Saturday,True,1,0
ORD03989,CUST0263,Customer_263,2024-02-15,Electronics,Smartphones,Smartphones Item 11,7.0,47765.43,0.2,464.69,UPI,Standard,Mumbai,Maharashtra,West,Cancelled,61.0,Male,267486.41,334358.01,66871.6,267021.72,0.7986,2024,2,Feb,1,7,Thursday,False,0,0
ORD03990,CUST0333,Customer_333,2024-06-21,Sports,Cycling,Cycling Item 24,2.0,19766.34,0.2,258.16,Cash on Delivery,Express,Jaipur,Rajasthan,North,Returned,43.0,Female,31626.14,39532.68,7906.54,31367.98,0.7935,2024,6,Jun,2,25,Friday,False,0,1
ORD03991,CUST0113,Customer_113,2024-09-29,Electronics,Laptops,Laptops Item 17,2.0,38950.08,0.32,5.54,Credit Card,Standard,Ahmedabad,Gujarat,West,Pending,41.0,Male,52972.11,77900.16,24928.05,52966.57,0.6799,2024,9,Sep,3,39,Sunday,True,0,0
ORD03992,CUST0659,Customer_659,2024-11-11,Beauty,Tools,Tools Item 40,2.0,13899.91,0.13,192.16,Debit Card,Economy,Jaipur,Rajasthan,North,Pending,64.0,Male,24185.84,27799.82,3613.98,23993.68,0.8631,2024,11,Nov,4,46,Monday,False,0,0
ORD03993,CUST0421,Customer_421,2024-12-21,Electronics,Tablets,Tablets Item 9,3.0,19491.8,0.16,313.72,Cash on Delivery,Economy,Delhi,Delhi,North,Cancelled,47.0,Other,49119.34,58475.4,9356.06,48805.62,0.8346,2024,12,Dec,4,51,Saturday,True,0,0
ORD03994,CUST0533,Customer_533,2024-11-22,Clothing,Kids,Kids Item 19,3.0,25340.29,0.13,196.96,Wallet,Same Day,Kolkata,West Bengal,East,Delivered,19.0,Female,66138.16,76020.87,9882.71,65941.2,0.8674,2024,11,Nov,4,47,Friday,False,1,0
ORD03995,CUST0202,Customer_202,2024-04-12,Electronics,Tablets,Tablets Item 13,1.0,43825.15,0.07,334.73,Debit Card,Economy,Jaipur,Rajasthan,North,Delivered,39.0,Male,40757.39,43825.15,3067.76,40422.66,0.9224,2024,4,Apr,2,15,Friday,False,1,0
ORD03996,CUST0096,Customer_96,2024-03-29,Clothing,Footwear,Footwear Item 40,3.0,11228.18,0.4,479.16,Credit Card,Same Day,Chennai,Tamil Nadu,South,Pending,61.0,Other,20210.72,33684.54,13473.82,19731.56,0.5858,2024,3,Mar,1,13,Friday,False,0,0
ORD03997,CUST0665,Customer_665,2024-08-27,Beauty,Haircare,Haircare Item 21,4.0,49792.47,0.12,447.14,Cash on Delivery,Standard,Pune,Maharashtra,West,Delivered,24.0,Male,175269.49,199169.88,23900.39,174822.35,0.8778,2024,8,Aug,3,35,Tuesday,False,1,0
ORD03998,CUST0761,Customer_761,2024-09-04,Electronics,Laptops,Laptops Item 32,5.0,19910.74,0.14,385.46,Wallet,Standard,Bengaluru,Karnataka,South,Delivered,25.0,Female,85616.18,99553.7,13937.52,85230.72,0.8561,2024,9,Sep,3,36,Wednesday,False,1,0
ORD03999,CUST0022,Customer_22,2024-05-05,Sports,Cricket,Cricket Item 41,1.0,18917.52,0.32,61.42,Cash on Delivery,Standard,Lucknow,Uttar Pradesh,North,Returned,30.0,Male,12863.91,18917.52,6053.61,12802.49,0.6768,2024,5,May,2,18,Sunday,True,0,1
ORD04000,CUST0686,Customer_686,2024-03-09,Electronics,Tablets,Tablets Item 1,3.0,33842.24,0.05,404.52,Cash on Delivery,Same Day,Ahmedabad,Gujarat,West,Delivered,27.0,Male,96450.38,101526.72,5076.34,96045.86,0.946,2024,3,Mar,1,10,Saturday,True,1,0
ORD04001,CUST0606,Customer_606,2024-05-19,Clothing,Kids,Kids Item 13,1.0,34231.93,0.36,256.49,Debit Card,Standard,Hyderabad,Telangana,South,Returned,22.0,Male,21908.44,34231.93,12323.49,21651.95,0.6325,2024,5,May,2,20,Sunday,True,0,1
ORD04002,CUST0607,Customer_607,2024-07-13,Electronics,Smartphones,Smartphones Item 35,5.0,40015.11,0.25,450.02,Cash on Delivery,Same Day,Kolkata,West Bengal,East,Delivered,33.0,Other,150056.66,200075.55,50018.89,149606.64,0.7478,2024,7,Jul,3,28,Saturday,True,1,0
ORD04003,CUST0383,Customer_383,2024-04-24,Beauty,Fragrances,Fragrances Item 18,1.0,45062.07,0.11,323.8,UPI,Economy,Bengaluru,Karnataka,South,Delivered,26.0,Other,40105.24,45062.07,4956.83,39781.44,0.8828,2024,4,Apr,2,17,Wednesday,False,1,0
ORD04004,CUST0487,Customer_487,2024-09-02,Books,Fiction,Fiction Item 32,5.0,37813.56,0.34,129.53,Net Banking,Economy,Hyderabad,Telangana,South,Delivered,58.0,Other,124784.75,189067.8,64283.05,124655.22,0.6593,2024,9,Sep,3,36,Monday,False,1,0
ORD04005,CUST0671,Customer_671,2024-09-08,Books,Self-Help,Self-Help Item 11,2.0,27020.12,0.18,475.98,Debit Card,Same Day,Jaipur,Rajasthan,North,Delivered,65.0,Female,44313.0,54040.24,9727.24,43837.02,0.8112,2024,9,Sep,3,36,Sunday,True,1,0
ORD04006,CUST0233,Customer_233,2024-11-12,Books,Non-Fiction,Non-Fiction Item 23,4.0,74154.525,0.22,105.21,Debit Card,Express,Kolkata,West Bengal,East,Delivered,55.0,Male,231362.12,296618.1,65255.98,231256.91,0.7796,2024,11,Nov,4,46,Tuesday,False,1,0
ORD04007,CUST0725,Customer_725,2024-12-05,Electronics,Headphones,Headphones Item 9,1.0,48095.18,0.14,46.65,Debit Card,Standard,Lucknow,Uttar Pradesh,North,Delivered,55.0,Other,41361.85,48095.18,6733.33,41315.2,0.859,2024,12,Dec,4,49,Thursday,False,1,0
ORD04008,CUST0530,Customer_530,2024-11-03,Sports,Swimming,Swimming Item 9,5.0,16703.62,0.02,24.63,Credit Card,Express,Mumbai,Maharashtra,West,Returned,43.0,Male,81847.74,83518.1,1670.36,81823.11,0.9797,2024,11,Nov,4,44,Sunday,True,0,1
ORD04009,CUST0411,Customer_411,2024-02-06,Books,Academic,Academic Item 19,2.0,20127.58,0.33,225.25,Net Banking,Economy,Lucknow,Uttar Pradesh,North,Cancelled,46.0,Male,26970.96,40255.16,13284.2,26745.71,0.6644,2024,2,Feb,1,6,Tuesday,False,0,0
ORD04010,CUST0592,Customer_592,2024-05-03,Clothing,Women's Wear,Women's Wear Item 1,4.0,29077.4,0.33,374.3,Net Banking,Standard,Delhi,Delhi,North,Cancelled,55.0,Female,77927.43,116309.6,38382.17,77553.13,0.6668,2024,5,May,2,18,Friday,False,0,0
ORD04011,CUST0182,Customer_182,2024-09-05,Sports,Cricket,Cricket Item 22,2.0,47441.5,0.32,27.18,UPI,Standard,Mumbai,Maharashtra,West,Delivered,35.0,Male,64520.44,94883.0,30362.56,64493.26,0.6797,2024,9,Sep,3,36,Thursday,False,1,0
ORD04012,CUST0499,Customer_499,2024-01-15,Electronics,Smartphones,Smartphones Item 19,3.0,44240.01,0.05,36.74,Wallet,Express,Pune,Maharashtra,West,Pending,41.0,Female,126084.03,132720.03,6636.0,126047.29,0.9497,2024,1,Jan,1,3,Monday,False,0,0
ORD04013,CUST0272,Customer_272,2024-11-06,Home & Kitchen,Decor,Decor Item 40,1.0,6315.83,0.22,191.94,Net Banking,Standard,Jaipur,Rajasthan,North,Cancelled,43.0,Other,4926.35,6315.83,1389.48,4734.41,0.7496,2024,11,Nov,4,45,Wednesday,False,0,0
ORD04014,CUST0229,Customer_229,2024-11-12,Home & Kitchen,Decor,Decor Item 20,5.0,46876.82,0.1,7.61,Debit Card,Economy,Ahmedabad,Gujarat,West,Delivered,23.0,Female,210945.69,234384.1,23438.41,210938.08,0.9,2024,11,Nov,4,46,Tuesday,False,1,0
ORD04015,CUST0431,Customer_431,2024-09-29,Electronics,Tablets,Tablets Item 21,5.0,41198.98,0.38,72.47,Debit Card,Standard,Delhi,Delhi,North,Delivered,49.0,Female,127716.84,205994.9,78278.06,127644.37,0.6196,2024,9,Sep,3,39,Sunday,True,1,0
ORD04016,CUST0282,Customer_282,2024-05-05,Books,Fiction,Fiction Item 18,1.0,7348.23,0.18,355.61,UPI,Standard,Delhi,Delhi,North,Delivered,27.0,Male,6025.55,7348.23,1322.68,5669.94,0.7716,2024,5,May,2,18,Sunday,True,1,0
ORD04017,CUST0027,Customer_27,2024-01-22,Clothing,Kids,Kids Item 27,5.0,16570.02,0.03,464.59,Net Banking,Economy,Bengaluru,Karnataka,South,Delivered,33.0,Other,80364.6,82850.1,2485.5,79900.01,0.9644,2024,1,Jan,1,4,Monday,False,1,0
ORD04018,CUST0162,Customer_162,2024-07-01,Clothing,Men's Wear,Men's Wear Item 22,4.0,41254.6,0.03,86.63,UPI,Standard,Hyderabad,Telangana,South,Returned,26.0,Female,160067.85,165018.4,4950.55,159981.22,0.9695,2024,7,Jul,3,27,Monday,False,0,1
ORD04019,CUST0071,Customer_71,2024-07-26,Books,Non-Fiction,Non-Fiction Item 20,1.0,33662.04,0.37,210.38,Net Banking,Same Day,Lucknow,Uttar Pradesh,North,Cancelled,63.0,Male,21207.09,33662.04,12454.95,20996.71,0.6238,2024,7,Jul,3,30,Friday,False,0,0
ORD04020,CUST0339,Customer_339,2024-12-28,Electronics,Tablets,Tablets Item 43,2.0,48873.96,0.2,236.22,Net Banking,Standard,Lucknow,Uttar Pradesh,North,Delivered,21.0,Female,78198.34,97747.92,19549.58,77962.12,0.7976,2024,12,Dec,4,52,Saturday,True,1,0
ORD04021,CUST0285,Customer_285,2024-09-15,Clothing,Men's Wear,Men's Wear Item 30,1.0,48877.28,0.38,229.23,Debit Card,Same Day,Ahmedabad,Gujarat,West,Cancelled,47.0,Female,30303.91,48877.28,18573.37,30074.68,0.6153,2024,9,Sep,3,37,Sunday,True,0,0
ORD04022,CUST0196,Customer_196,2024-11-26,Beauty,Fragrances,Fragrances Item 47,1.0,23979.63,0.22,498.9,UPI,Economy,Kolkata,West Bengal,East,Delivered,56.0,Female,18704.11,23979.63,5275.52,18205.21,0.7592,2024,11,Nov,4,48,Tuesday,False,1,0
ORD04023,CUST0108,Customer_108,2024-07-10,Books,Academic,Academic Item 4,4.0,30748.24,0.05,130.49,Cash on Delivery,Economy,Chennai,Tamil Nadu,South,Cancelled,26.0,Male,116843.31,122992.96,6149.65,116712.82,0.9489,2024,7,Jul,3,28,Wednesday,False,0,0
ORD04024,CUST0284,Customer_284,2024-04-01,Beauty,Makeup,Makeup Item 14,2.0,6008.59,0.36,77.94,Debit Card,Same Day,Hyderabad,Telangana,South,Cancelled,58.0,Female,7691.0,12017.18,4326.18,7613.06,0.6335,2024,4,Apr,2,14,Monday,False,0,0
